,business_id,cool,date,funny,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,clothes,sentiments
10,ytynqOUb3hjKeJfRj5Tshw,1,2010-05-14 22:26:47,0,yCtQoJQezS1gkQFyaLzAGw,5.0,"How much do I like Reading Terminal Market? Let me count the ways:

1. Iovine Brothers Produce - Even at the cheapest of supermarkets, I couldn't get a whole bag of the freshest, highest quality vegetables for $5. Same goes to the nuts and snacks on the southern wall, where else can you buy them in such a state of quality at such prices?

2. Godshall's Poultry - Instead of the yellowed, hormoned chicken you get from the supermarket, these are the freshest, tastiest chicken you can find in the city. And fresh chickens do make a difference in taste. Of course, they do have ducks, quails, turkeys and eggs.

3. Martin's and John Yi's is where I get my meat and seafood, Martin's is always a few bucks cheaper and John Yi captures me with their neon signs.

4. 4 Seasons Juice Bar has the tastiest fruit smoothies and blends around. My favorite is Pineapple (for sweetness) + Banana (for texture) + Orange (for taste). Nothing beats a 20oz No.4 in a hot summer day.

5. For your dessert needs, Flying Monkey has the best cupcakes and lemon bars in town. Termini Brothers has a killer chocolate covered banana on a crescent cookie. You can also visit the ladies at Famous 4th for a fresh baked cookie. For something completely evil, you can go to the Amish bakery for a cinnamon roll with nuts AND frosting.

6. Shanghai Gourmet's American Chinese food is as good as any place in Chinatown. Try their fried rice or the Shrimp in Lobster Sauce, it's not on their menu but the jumbo shrimps in the silky luscious sauce is to die for. (gulp)

7. The Spice Terminal will fulfill most of your gourmet needs. Bee Natural has a wide variety of honeys. For cheese and charcuterie, you can visit Salumeria and if not for anything else, go to By George for their pasta sauces, they'll even sell you pizza dough if you want to make something at home. 

It's a vibrant place with lots of other places to discover and it's a great place to walk and browse when you have the time. Just don't stand in the middle of the aisle and block traffic, it can be crowded. Cell phone reception can be on the low side, and it's hard for the working folks to pick up groceries on their way home since most of the shop will close business around 5, but there's the weekend. The Amish generally won't be there from Sundays to Wednesdays but most shops open Mondays to Saturdays and some even open on Sundays.",jQF9CqbIfpQit9B0MAG4Wg,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
11,ytynqOUb3hjKeJfRj5Tshw,0,2014-07-28 13:04:01,0,LZuwJoKvtDsE4D3HVoZqTQ,5.0,"Great food, great variety! Great for people watching! Kraftwork (?) grilled cheeses in Valley Dairy was great, try Valley Thunder with Brisket and Mac & Cheese!",2OGgx4d-2R0Rk_dZ5HBpNw,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
12,ytynqOUb3hjKeJfRj5Tshw,0,2018-09-14 17:08:15,0,Bg_RUeMI774ShbuS4a1FDA,5.0,This place is a head turner. Full of culture and diversity. I ate so much from so many different places. Hands down my favorite stop in philly.,XNQ9xGk9yCme0pqSFGyTaA,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
13,ytynqOUb3hjKeJfRj5Tshw,1,2012-04-30 00:11:59,0,xeS7N1usDf2vrmWeEQnK9g,5.0,"If I lived in Philly, I'd be living in the RTM!!! Yup, LIVING there! I was that fascinated. I love love love small vendors cooking up incredible, delectable bites. The croissant at Market Bakery was sooo good! It was flaky, buttery, delicious! I was a little sad that I had to share one with my boyfriend. Capuccino at Old City Coffee, yep, definitely 5 stars. It was strong, rich, foamy and piping hot. I struggle with this temperature issue at lots of coffee joints, including Starbucks. I want my coffee to be hot when it is served. I can adjust it to be less hot, if I want. I can't go the other way!
I digress. 
The cajun shrimp and crab pasta salad was good but I couldn't find any crab in it. The cheesesteak at Carmen's, DELISH! We got ours with roasted hot pepper and mushrooms. The heat was a definite plus!
Finally, Bassett's icecream was a good way to end brunch. 
Definitely coming back here when I visit Philly again!",jFY8cEqe8JPPUoCuFqB7_g,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
14,ytynqOUb3hjKeJfRj5Tshw,0,2013-05-29 20:15:42,0,6T_X3bIuAyML2VLouHMmVQ,5.0,"Great market. I love the availability of local honey, whole chicken, raw milk, etc. if you like food this is a must stop- a lot of variety of quick eats. Wish I had something like this close to home. I visited as a tourist and would be interested to know if local like it too.",z5ZnByu1-hBiAsGBp43Gog,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
15,ytynqOUb3hjKeJfRj5Tshw,0,2016-05-19 19:56:29,0,PQvwLJ9sRe3R7xX-8jxNuw,5.0,"I love this place .The food choices are outstanding .Start with the fresh produces and work your way around the baked goods, chicken,chocolates,coffee,prezels Chinese food ,Southern cooking ,juice bar,fresh turkeys,beer and cocktails .You want a decent fair priced meal with food on your plate you need to come here.OBTW if you don't like noises and crowds please avoid this place, But the noise and the crowds  is also part of the charm",NePHFwSt7Hvuc9tbQ6S-aQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
16,ytynqOUb3hjKeJfRj5Tshw,6,2009-08-03 19:58:05,0,3slQIsq4d2LHfd-iuIX02Q,5.0,"I remember wandering through Reading Terminal Market once several years ago, but I don't remember being all that enamored.  I'm pretty sure this was before I turned into a Food Network junkie, before I ever cooked for myself, before I had any kind of appreciation for fresh, quality ingredients, and certainly long before I began Yelping.

What my friends and I thought would be a pretty quick trip turned into a two-hour exploration.  Because it was a Sunday morning, the Amish vendors were closed, but since I have yet to sample their wares, I didn't miss them.  There was plenty to choose from: produce, spices, meat, cheeses, seafood, baked goods...  Maybe it was just the novelty of the place, but I felt inspired to create.

When we had finally filled our shopping bags with various fresh finds, we decided to get something prepared to eat.  We ended up at Kamal's Middle Eastern Specialties, where I tasted my first falafel and lamb shawerma.  Delish!  We ended at Flying Monkey Patisserie where, forced with too many choices, I ordered a brownie to eat at that moment, plus 4 different cupcakes to take home.

Since there are less merchants open on Sundays, RTM was not that crowded during my visit.  I was satisfied with the choices that remained, but am definitely curious enough about what wasn't open to brave what I hear will be a pretty chaotic weekday.",8gc8dZzfHuH1Q2tf8cz3EQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
17,ytynqOUb3hjKeJfRj5Tshw,0,2015-02-03 18:31:02,0,dCC6Pm0sZI5Q4lQ0iqs9Fg,5.0,"Variety is the key! If you are a visitor to Philadelphia you will see so many styles different cuisines under one roof - all of them respectable to fantastic. 

If you are a native of the city and haven't yet visited - get there!",bwrGpJOX73qGCtmTlNh5Xw,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
18,ytynqOUb3hjKeJfRj5Tshw,0,2016-08-04 16:15:01,0,tN71IKFsU8G3_UcBQUD-eg,5.0,"This place is AMAZING!!! Whatever you are in the mood to eat, you can find it here. The portions are outstanding and the service is fast. I have not been to a place in here that I did not like.",DOZVpEQz7FQ5EyJm1r0k-g,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
19,ytynqOUb3hjKeJfRj5Tshw,0,2016-07-15 17:28:29,0,r5QvwAHtWQw8Kqa5bPf9hQ,3.0,"Im not sure... why they have so many good reviews... I mean, the place is all right. nothing too special about it. Bunch of food/shops things you can eat at. They also sell fresh fruit, veggies, fish, seafood. The whole place is relatively clean, but not the most shiny place either. If you are around the area, you can check it out, but dont expect too much - maybe your experience would be better than mine :)",Y6KildqI2_R7Gy3_Z_6JEQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,2
20,ytynqOUb3hjKeJfRj5Tshw,0,2016-05-19 19:09:09,1,XUDJvEXGKqIHloao707E4w,2.0,"First time there last week.  Way too crowded and loud.  Every single person was so nice except for the cook at Spataros.  He was so rude, barking at everybody. He screamed at me for asking if the cheese I ordered was on the sandwich, standing there in his stained undershirt. YUCK.. Will NEVER go to this establishment again. The other servers were nice and helpful.  The chocolates were out of control delish! Parking was a pain. There was some other stands that I would have liked to have sampled and some of the produce and other stuffs looked great but it was a bit much to deal with.",D6ZUT5nVBWBWYiay5JhoMQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,3
21,ytynqOUb3hjKeJfRj5Tshw,8,2017-04-20 12:35:50,7,KktFnhLGH3OrkmVURz7XlA,5.0,"Impression:They always list this place as a top 10 thing to do in Philly and it's a no wonder! If you've been to Seattle's Pike Market, then this is a more urban and New England version of it. It has produce from farms, heritage varieties, fresh eggs, cheddars, deli, meats, and bakeries that offer mouth watering pastries. There's also a large variety of food stands and stalls that offer a very impressive variety of foods from barbecue, to breakfast, desserts, Indian, African, and Hillel foods. 

Prices- That's what everyone always wants to know especially if it's a tourist attraction. So in terms of produce, it's not bad priced. Not as high as whole foods, but certainly not your Italian Marketplace where you can haggle your way down to pennies. One can probably get some quality farmer produce for a reasonable price of like 1.99$/lb for apples or 2 for 1$ corn to give an idea of the ballpark range. The food is also pretty reasonable priced. You can get a whole lunch set for less than 10$ and the portions are large. You can order most foods for less than 10$ here. 

Hours- so this place is open until 6 pm on most days, so if you're going to go, do not bank on this place on being your dinner place, because chances are most of the produce will have been sold off, stalls are closing, and you may be left with whatever is leftover (meaning smaller selection). I recommend hitting this place for lunch or even late afternoon stop as you wrap up your activities. 

Food: What to try- there are a few places that have their original site outside the marketplace. Meltykraft and Metropolitan Bakery have their own stand alone branches outside of this marketplace for example, so I recommend trying places that cannot be found outside- this may require a little more research, but the Indian food place for 9.99$ lunch set looked amazing and line moved fast. The Amish desserts are also a hit here as well. 

Amount of time recommended- you can probably spend a couple of hours in this establishment. It is massive and overwhelming. It has almost everything, so don't go in starving because you'll probably just wind up sitting at the first place you see and stuffing your face and then be sad you can't put down the amazing looking treats ahead.",qUfRCH5NUyRDsJfM6jA5PQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
22,ytynqOUb3hjKeJfRj5Tshw,0,2015-11-06 23:51:42,0,OgmEFTwBTYH5IZ7DyHsfrQ,5.0,"I had to leave and take a break after about an hour... it was sensory overload. So many delicious smells and sights and flavors! When I came back, I was a bit better acclimated. It's not as large or as expansive as the Mercato Centrale in Florence, but it's pretty big!
One of the mainstays there is DiNic's, which makes a revered roast pork sandwich comprised of three ingredients: Roast pork, sharp provolone and broccoli rabe. The cheese provides a tanginess and prevents the pork juice from soaking through the roll; the pork is slow-roasted and delicious, while the broccoli rabe provides some crunch and offsets the sweetness of the pork. Justifiably loved by many.
The many Amish stores there are also worth checking out; there's a fresh-made doughnut shop that's excellent and a country-style diner that serves breakfast fit for powering field hands.
I had a great time there and would urge anyone to spend time there, especially on your first trip to Philly.",I4njhHyG8HiVQ727GARFtQ,51 N 12th St,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721,4.5,PA,1,1
